#,pay_band,grade_pay,lvl,value,active_flag,dml_status_flag,user_id,created_timestamp,modified_user_id,modified_timestamp,serv_type,cadrename_ais,value_2017_backup,_id
1115,10230-34800,4600,12,127800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,112420,1115
1116,10230-34800,4600,12,131600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,115800,1116
1117,10230-34800,4600,12,135500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,119280,1117
1118,10230-34800,4800,13,47600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,41990,1118
1119,10230-34800,4800,13,49000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,43250,1119
1120,10230-34800,4800,13,50500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,44550,1120
1121,10230-34800,4800,13,52000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,45890,1121
1122,10230-34800,4800,13,53600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,47270,1122
1123,10230-34800,4800,13,55200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,48690,1123
1124,10230-34800,4800,13,56900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,50160,1124
1125,10230-34800,4800,13,58600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,51670,1125
1126,10230-34800,4800,13,60400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,53230,1126
1127,10230-34800,4800,13,62200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,54830,1127
1128,10230-34800,4800,13,64100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,56480,1128
1129,10230-34800,4800,13,66000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,58180,1129
1130,10230-34800,4800,13,68000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,59930,1130
1131,10230-34800,4800,13,70000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,61730,1131
1132,10230-34800,4800,13,72100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,63590,1132
1133,10230-34800,4800,13,74300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,65500,1133
1134,10230-34800,4800,13,76500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,67470,1134
1135,10230-34800,4800,13,78800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,69500,1135
1136,10230-34800,4800,13,81200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,71590,1136
1137,10230-34800,4800,13,83600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,73740,1137
1138,10230-34800,4800,13,86100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,75960,1138
1139,10230-34800,4800,13,88700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,78240,1139
1140,10230-34800,4800,13,91400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,80590,1140
1141,10230-34800,4800,13,94100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,83010,1141
1142,10230-34800,4800,13,96900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,85510,1142
1143,10230-34800,4800,13,99800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,88080,1143
1144,10230-34800,4800,13,102800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,90730,1144
1145,10230-34800,4800,13,105900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,93460,1145
1146,10230-34800,4800,13,109100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,96270,1146
1147,10230-34800,4800,13,112400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,99160,1147
1148,10230-34800,4800,13,115800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,102140,1148
1149,10230-34800,4800,13,119300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,105210,1149
1150,10230-34800,4800,13,122900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,108370,1150
1151,10230-34800,4800,13,126600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,111630,1151
1152,10230-34800,4800,13,130400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,114980,1152
1153,10230-34800,4800,13,134300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,118430,1153
1154,10230-34800,4800,13,138300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,121990,1154
1155,10230-34800,4800,13,142400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,125650,1155
1156,10230-34800,4800,13,146700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,129420,1156
1157,10230-34800,4800,13,151100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,133310,1157
1158,15600-39100,5400,14,54000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,47250,1158
1159,15600-39100,5400,14,55600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,48670,1159
1160,15600-39100,5400,14,57300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,50140,1160
1161,15600-39100,5400,14,59000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,51650,1161
1162,15600-39100,5400,14,60800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,53200,1162
1163,15600-39100,5400,14,62600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,54800,1163
1164,15600-39100,5400,14,64500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,56450,1164
1165,15600-39100,5400,14,66400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,58150,1165
1166,15600-39100,5400,14,68400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,59900,1166
1167,15600-39100,5400,14,70500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,61700,1167
1168,15600-39100,5400,14,72600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,63560,1168
1169,15600-39100,5400,14,74800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,65470,1169
1170,15600-39100,5400,14,77000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,67440,1170
1171,15600-39100,5400,14,79300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,69470,1171
1172,15600-39100,5400,14,81700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,71560,1172
1173,15600-39100,5400,14,84200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,73710,1173
1174,15600-39100,5400,14,86700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,75930,1174
1175,15600-39100,5400,14,89300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,78210,1175
1176,15600-39100,5400,14,92000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,80560,1176
1177,15600-39100,5400,14,94800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,82980,1177
1178,15600-39100,5400,14,97600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,85470,1178
1179,15600-39100,5400,14,100500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,88040,1179
1180,15600-39100,5400,14,103500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,90690,1180
1181,15600-39100,5400,14,106600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,93420,1181
1182,15600-39100,5400,14,109800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,96230,1182
1183,15600-39100,5400,14,113100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,GI,,99120,1183
1184,5700-24000,2000,5,41100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,39880,1184
1185,5700-24000,2000,5,42300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41080,1185
1186,5700-24000,2000,5,43600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,42320,1186
1187,5700-24000,2000,5,44900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43590,1187
1188,5700-24000,2000,5,46200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44900,1188
1189,5700-24000,2000,5,47600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,46250,1189
1190,5700-24000,2000,5,49000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47640,1190
1191,5700-24000,2000,5,50500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,49070,1191
1192,5700-24000,2000,5,52000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50550,1192
1193,5700-24000,2000,5,53600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,52070,1193
1194,5700-24000,2000,5,55200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53640,1194
1195,5700-24000,2000,5,56900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,55250,1195
1196,5700-24000,2100,6,20700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,18140,1196
1197,5700-24000,2100,6,21300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,18690,1197
1198,5700-24000,2100,6,21900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,19260,1198
1199,5700-24000,2100,6,22600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,19840,1199
1200,5700-24000,2100,6,23300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,20440,1200
1201,5700-24000,2100,6,24000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,21060,1201
1202,5700-24000,2100,6,24700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,21700,1202
1203,5700-24000,2100,6,25400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,22360,1203
1204,5700-24000,2100,6,26200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,23040,1204
1205,5700-24000,2100,6,27000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,23740,1205
1206,5700-24000,2100,6,27800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,24460,1206
1207,5700-24000,2100,6,28600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,25200,1207
1208,5700-24000,2100,6,29500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,25960,1208
1209,5700-24000,2100,6,30400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,26740,1209
1210,5700-24000,2100,6,31300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,27550,1210
1211,5700-24000,2100,6,32200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,28380,1211
1212,5700-24000,2100,6,33200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,29240,1212
1213,5700-24000,2100,6,34200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,30120,1213
1214,5700-24000,2100,6,35200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,31030,1214
1215,5700-24000,2100,6,36300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,31970,1215
1216,5700-24000,2100,6,37400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,32930,1216
1217,5700-24000,2100,6,38500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,33920,1217
1218,5700-24000,2100,6,39700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,34940,1218
1219,5700-24000,2100,6,40900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,35990,1219
1220,5700-24000,2100,6,42100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,37070,1220
1221,5700-24000,2100,6,43400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,38190,1221
1222,5700-24000,2100,6,44700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,39340,1222
1223,5700-24000,2100,6,46000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,40530,1223
1224,5700-24000,2100,6,47400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41750,1224
1225,5700-24000,2100,6,48800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43010,1225
1226,5700-24000,2100,6,50300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44310,1226
1227,5700-24000,2100,6,51800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,45640,1227
1228,5700-24000,2100,6,53400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47010,1228
1229,5700-24000,2100,6,55000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,48430,1229
1230,5700-24000,2100,6,56700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,49890,1230
1231,5700-24000,2100,6,58400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,51390,1231
1232,5700-24000,2100,6,60200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,52940,1232
1233,5700-24000,2100,6,62000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,54530,1233
1234,5700-24000,2100,6,63900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56170,1234
1235,5700-24000,2100,6,65800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,57860,1235
1236,5700-24000,2200,7,21400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,18770,1236
1237,5700-24000,2200,7,22000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,19340,1237
1238,5700-24000,2200,7,22700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,19930,1238
1239,5700-24000,2200,7,23400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,20530,1239
1240,5700-24000,2200,7,24100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,21150,1240
1241,5700-24000,2200,7,24800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,21790,1241
1242,5700-24000,2200,7,25500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,22450,1242
1243,5700-24000,2200,7,26300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,23130,1243
1244,5700-24000,2200,7,27100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,23830,1244
1245,5700-24000,2200,7,27900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,24550,1245
1246,5700-24000,2200,7,28700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,25290,1246
1247,5700-24000,2200,7,29600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,26050,1247
1248,5700-24000,2200,7,30500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,26840,1248
1249,5700-24000,2200,7,31400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,27650,1249
1250,5700-24000,2200,7,32300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,28480,1250
1251,5700-24000,2200,7,33300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,29340,1251
1252,5700-24000,2200,7,34300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,30230,1252
1253,5700-24000,2200,7,35300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,31140,1253
1254,5700-24000,2200,7,36400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,32080,1254
1255,5700-24000,2200,7,37500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,33050,1255
1256,5700-24000,2200,7,38600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,34050,1256
1257,5700-24000,2200,7,39800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,35080,1257
1258,5700-24000,2200,7,41000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,36140,1258
1259,5700-24000,2200,7,42200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,37230,1259
1260,5700-24000,2200,7,43500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,38350,1260
1261,5700-24000,2200,7,44800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,39510,1261
1262,5700-24000,2200,7,46100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,40700,1262
1263,5700-24000,2200,7,47500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41930,1263
1264,5700-24000,2200,7,48900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43190,1264
1265,5700-24000,2200,7,50400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,44490,1265
1266,5700-24000,2200,7,51900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,45830,1266
1267,5700-24000,2200,7,53500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47210,1267
1268,5700-24000,2200,7,55100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,48630,1268
1269,5700-24000,2200,7,56800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50090,1269
1270,5700-24000,2200,7,58500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,51600,1270
1271,5700-24000,2200,7,60300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53150,1271
1272,5700-24000,2200,7,62100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,54750,1272
1273,5700-24000,2200,7,64000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,56400,1273
1274,5700-24000,2200,7,65900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,58100,1274
1275,5700-24000,2200,7,67900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,59850,1275
1276,5700-24000,2400,8,25300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,22140,1276
1277,5700-24000,2400,8,26100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,22810,1277
1278,5700-24000,2400,8,26900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,23500,1278
1279,5700-24000,2400,8,27700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,24210,1279
1280,5700-24000,2400,8,28500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,24940,1280
1281,5700-24000,2400,8,29400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,25690,1281
1282,5700-24000,2400,8,30300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,26470,1282
1283,5700-24000,2400,8,31200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,27270,1283
1284,5700-24000,2400,8,32100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,28090,1284
1285,5700-24000,2400,8,33100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,28940,1285
1286,5700-24000,2400,8,34100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,29810,1286
1287,5700-24000,2400,8,35100,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,30710,1287
1288,5700-24000,2400,8,36200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,31640,1288
1289,5700-24000,2400,8,37300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,32590,1289
1290,5700-24000,2400,8,38400,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,33570,1290
1291,5700-24000,2400,8,39600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,34580,1291
1292,5700-24000,2400,8,40800,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,35620,1292
1293,5700-24000,2400,8,42000,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,36690,1293
1294,5700-24000,2400,8,43300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,37800,1294
1295,5700-24000,2400,8,44600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,38940,1295
1296,5700-24000,2400,8,45900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,40110,1296
1297,5700-24000,2400,8,47300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,41320,1297
1298,5700-24000,2400,8,48700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,42560,1298
1299,5700-24000,2400,8,50200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,43840,1299
1300,5700-24000,2400,8,51700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,45160,1300
1301,5700-24000,2400,8,53300,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,46520,1301
1302,5700-24000,2400,8,54900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,47920,1302
1303,5700-24000,2400,8,56500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,49360,1303
1304,5700-24000,2400,8,58200,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,50850,1304
1305,5700-24000,2400,8,59900,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,52380,1305
1306,5700-24000,2400,8,61700,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,53960,1306
1307,5700-24000,2400,8,63600,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,55580,1307
1308,5700-24000,2400,8,65500,Y,0,0,2018-11-09 16:19:30.000000,0,2018-11-09 16:19:30.000000,SG,,57250,1308
1309,15600-39100,5400,10,101400,Y,0,0,2017-07-26 15:51:24.000000,0,2017-07-26 15:51:24.000000,AIS,IPS,101400,1309
1310,15600-39100,5400,10,57800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,57800,1310
1311,15600-39100,5400,10,56100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,56100,1311
1312,15600-39100,5400,10,59500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,59500,1312
1313,15600-39100,5400,10,61300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,61300,1313
1314,15600-39100,5400,10,63100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,63100,1314
1315,15600-39100,5400,10,65000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,65000,1315
1316,15600-39100,5400,10,67000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,67000,1316
1317,15600-39100,5400,10,69000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,69000,1317
1318,15600-39100,5400,10,71100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,AIS,IAS,71100,1318
